timestamp,participant,experiment,condition,trial,mode,response_format,n_items,interval_s,delay_s,sequence,response,free_correct_n,free_accuracy,serial_correct_n,serial_accuracy,start_accuracy,middle_accuracy,end_accuracy,primacy_index,recency_index,wm_questions,wm_correct,tap_count,chunk_label
2026-09-19T15:36:41,Bert,serial_recall,capacity_n10,43,visual,letters,10,3.0,0,R || B || I || S || X || H || J || P || D || P,R || B || I || S || X || H || J || P || D || P,10,1.0,10,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:37:55,Bert,serial_recall,capacity_n10,44,visual,letters,10,3.0,0,J || Q || M || U || D || E || V || X || W || S,J || Q || M || U || E || X || X || W || W || S,8,0.8,6,0.6,1.0,0.333333,1.0,0.666667,0.666667,0,0,0,
2026-09-19T15:39:13,Bert,serial_recall,capacity_n11,45,visual,letters,11,3.0,0,X || X || Q || F || Y || P || D || S || I || T || J,X || X || Q || F || Y || P || S || D || U || T || J,10,0.909091,8,0.727273,1.0,1.0,0.666667,0.0,-0.333333,0,0,0,
2026-09-19T15:40:25,Bert,serial_recall,capacity_n11,46,visual,letters,11,3.0,0,E || Z || L || A || I || G || W || G || G || G || W,E || Z || L || I || A || A || G || W || G || W || W,9,0.818182,5,0.454545,1.0,0.75,0.666667,0.25,-0.083333,0,0,0,
2026-09-19T15:41:40,Bert,serial_recall,capacity_n11,47,visual,letters,11,3.0,0,A || N || T || S || P || C || J || C || Y || T || W,A || N || T || J || C || C || P || J || U || L || W,8,0.727273,5,0.454545,0.625,1.0,0.5,-0.375,-0.5,0,0,0,
2026-09-19T15:42:47,Bert,serial_recall,capacity_n11,48,visual,letters,11,3.0,0,W || A || K || J || B || P || O || G || L || Q || P,W || A || K || J || B || P || O || G || L || Q || P,11,1.0,11,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:43:44,Bert,serial_recall,capacity_n11,49,visual,letters,11,3.0,0,G || R || X || F || T || S || D || H || X || J || Z,G || R || Z || F || T || S || D || H || X || J || Z,10,0.909091,10,0.909091,0.875,1.0,0.833333,-0.125,-0.166667,0,0,0,
2026-09-19T15:44:42,Bert,serial_recall,capacity_n11,50,visual,letters,11,3.0,0,H || V || O || W || C || R || I || M || O || U || W,G || R || W || C || A || O || I || M || O || U || W,9,0.818182,5,0.454545,0.5,1.0,1.0,-0.5,0.0,0,0,0,
2026-09-19T15:45:51,Bert,serial_recall,capacity_n11,51,visual,letters,11,3.0,0,N || O || W || W || X || W || O || C || N || U || P,A || O || W || O || W || W || O || C || N || U || P,9,0.818182,8,0.727273,0.875,0.75,0.833333,0.125,0.083333,0,0,0,
2026-09-19T15:46:44,Bert,serial_recall,capacity_n11,52,visual,letters,11,3.0,0,L || Q || K || I || R || S || O || D || I || G || S,L || Q || K || I || R || S || O || D || I || G || S,11,1.0,11,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:48:25,Bert,serial_recall,baseline,1,visual,letters,12,3.0,0,F || Y || C || X || Y || A || M || D || T || Q || B || U,F || Y || M || X || Y || Y || A || M || T || Q || B || U,10,0.833333,8,0.666667,0.75,0.75,1.0,0.0,0.25,0,0,0,
2026-09-19T15:49:55,Bert,serial_recall,baseline,2,visual,letters,12,3.0,0,Q || W || N || W || P || M || N || X || Y || Q || K || W,Q || W || N || W || P || M || X || Y || Q || K || N || W,12,1.0,7,0.583333,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-19T15:50:59,Bert,serial_recall,baseline,3,visual,letters,12,3.0,0,D || S || C || O || V || K || J || M || M || J || J || C,A || S || E || O || O || V || K || J || M || J || J || C,9,0.75,6,0.5,0.625,0.875,0.75,-0.25,-0.125,0,0,0,
2026-09-19T16:22:08,Bert,serial_recall,finger_tapping,1,visual,letters,12,3.0,0,V || G || L || T || G || J || K || P || U || H || O || X,V || G || L || E || T || J || K || P || U || H || O || X,11,0.916667,10,0.833333,0.875,0.875,1.0,0.0,0.125,0,0,131,
2026-09-19T16:23:16,Bert,serial_recall,finger_tapping,2,visual,letters,12,3.0,0,F || F || P || E || Z || R || Z || R || Z || H || X || I,F || F || P || E || Z || R || Z || R || Z || H || X || I,12,1.0,12,1.0,1.0,1.0,1.0,0.0,0.0,0,0,119,
2026-09-19T16:24:41,Bert,serial_recall,finger_tapping,3,visual,letters,12,3.0,0,O || M || V || O || G || G || J || G || W || E || A || J,O || M || D || U || R || E || A || W || W || E || A || J,6,0.5,6,0.5,0.5,0.125,0.875,0.375,0.75,0,0,108,
2026-09-19T16:26:07,Bert,serial_recall,articulatory_suppression,1,visual,letters,12,3.0,0,D || E || P || A || H || Y || H || F || D || K || H || V,D || E || P || A || C || V || J || K || C || K || A || E,6,0.5,5,0.416667,0.875,0.0,0.625,0.875,0.625,0,0,6,
2026-09-19T16:27:11,Bert,serial_recall,articulatory_suppression,2,visual,letters,12,3.0,0,N || V || P || L || Q || R || V || V || I || G || F || G,N || V || P || L || Q || T || R || L || A || J || O || R,6,0.5,5,0.416667,0.833333,0.666667,0.0,0.166667,-0.666667,0,0,0,
2026-09-19T16:28:04,Bert,serial_recall,articulatory_suppression,3,visual,letters,12,3.0,0,B || R || B || D || D || O || L || D || S || Q || A || R,B || R || B || A || Q || E || R || T || R || E || T || R,6,0.5,4,0.333333,0.75,0.0,0.75,0.75,0.75,0,0,0,
2026-09-19T16:31:06,Bert,idiom_serial_recall,real_idioms,1,visual,phrases,8,3.0,0,at holde tungen lige i munden || at faa blod paa tanden || at gaa agurk || at skyde papegoejen || at faa en fjer i hatten || at tage tyren ved hornene || at gaa ned med flaget || at traekke det korteste straa,at have tungen lige i munden || at skyde papegoejen || at gaa agurk || at faa en fjer i hatten || at tage tyren ved hornene ||  ||  || at traekke det korteste straa,5,0.625,2,0.25,0.333333,1.0,0.5,-0.666667,-0.5,0,0,0,
2026-09-19T16:33:11,Bert,idiom_serial_recall,real_idioms,2,visual,phrases,8,3.0,0,at have mange bolde i luften || at vende paa en tallerken || at gaa over gevind || at give den gas || at gaa paa vandet || at have sommerfugle i maven || at skyde papegoejen || at tabe ansigt,at slaa to fluer med et smaek || at vende paa en tallerken || at give den gas ||  || at gaa paa vandet || at have sommerfugle i maven || at skyde papegoejen || at tabe ansigt,6,0.75,5,0.625,0.333333,1.0,1.0,-0.666667,0.0,0,0,0,
2026-09-19T16:35:37,Bert,idiom_serial_recall,real_idioms,3,visual,phrases,8,3.0,0,at holde tungen lige i munden || at faa kolde foedder || at vaere paa boelgelaengde || at vaere en strid banan || at tabe ansigt || at male fanden paa vaeggen || at faa en fjer i hatten || at bide i det sure aeble,at holde tungen lige i munden || at gaa agurk || at vaere paa boelgelaengde || at vaere en strid banan || at tabe ansigt ||  || at faa en fjer i hatten || at bide i det sure aeble,6,0.75,6,0.75,0.666667,0.666667,1.0,0.0,0.333333,0,0,0,
2026-09-19T16:37:16,Bert,idiom_serial_recall,real_idioms,4,visual,phrases,8,3.0,0,at faa blod paa tanden || at staa med haaret i postkassen || at have en finger med i spillet || at slaa to fluer med et smaek || at gaa paa vandet || at skyde papegoejen || at have is i maven || at give den gas,at faa blod paa tanden || at staa med haaret i postkassen ||  ||  ||  ||  || at have is i maven || at give den gas,4,0.5,4,0.5,0.666667,0.0,1.0,0.666667,1.0,0,0,0,
2026-09-19T16:40:26,Bert,idiom_serial_recall,real_idioms,5,visual,phrases,8,3.0,0,at vende paa en tallerken || at feje for egen doer || at sidde paa den hoeje hest || at vaere paa boelgelaengde || at male fanden paa vaeggen || at staa med haaret i postkassen || at have en finger med i spillet || at skyde papegoejen,at vende paa en tallerken || at gaa ned med flaget ||  ||  ||  ||  || at have en finger med i spillen || at skyde papegoejen,2,0.25,2,0.25,0.333333,0.0,0.5,0.333333,0.5,0,0,0,
2026-09-19T16:41:25,Bert,idiom_serial_recall,real_idioms,6,visual,phrases,8,3.0,0,at faa en fjer i hatten || at tabe ansigt || at give den gas || at gaa agurk || at traekke det korteste straa || at vaere paa boelgelaengde || at vende paa en tallerken || at bide i det sure aeble,at faa en fjer i hatten || at tabe ansigt || at gaa agurk ||  ||  ||  || at vende paa en tallerken || at bide i det sure aeble,5,0.625,4,0.5,0.666667,0.333333,1.0,0.333333,0.666667,0,0,0,
2026-09-19T16:43:09,Bert,idiom_serial_recall,real_idioms,7,visual,phrases,8,3.0,0,at traekke det korteste straa || at slaa en streg i sandet || at bide i det sure aeble || at faa en fjer i hatten || at holde tungen lige i munden || at faa kolde foedder || at have sommerfugle i maven || at faa blod paa tanden,at traekke det korteste straa ||  || at faa en fjer i hatten ||  ||  || at holde tungen lige i munden || at faa sommerfugle i maven || at faa blod paa tanden,4,0.5,2,0.25,0.333333,0.666667,0.5,-0.333333,-0.166667,0,0,0,
2026-09-19T16:44:27,Bert,idiom_serial_recall,real_idioms,8,visual,phrases,8,3.0,0,at gaa agurk || at have is i maven || at komme op i det roede felt || at have rent mel i posen || at komme i fedtefadet || at have sommerfugle i maven || at sidde paa den hoeje hest || at slaa en streg i sandet,at gaa agurk || at have is i maven || at komme op i det roede felt || at have rent mel i posen ||  ||  ||  || at slaa en streg i sanden,4,0.5,4,0.5,1.0,0.333333,0.0,0.666667,-0.333333,0,0,0,
2026-09-19T21:11:48,Bert,idiom_serial_recall,fake_idioms,1,visual,phrases,8,3.0,0,at have en raev i rygsaekken || at saette sejl i modvind || at gaa rundt om den samme sten || at have sand mellem taenderne || at have begge haender i honningkrukken || at traekke stigen op foer man er paa taget || at gaa med hovedet under armen || at taende lampen i dagslys,at have en raev i rygsaekken || at sejle i modvind ||  ||  ||  || at have begge haender i honningkrukken,2,0.25,1,0.125,0.333333,0.333333,0.0,0.0,-0.333333,0,0,0,
2026-09-19T21:13:00,Bert,idiom_serial_recall,fake_idioms,2,visual,phrases,8,3.0,0,at have en raev i rygsaekken || at traekke taeppet over hovedet || at saette sejl i modvind || at kaste braende paa den forkerte baad || at have en sten under hatten || at have begge haender i honningkrukken || at gaa rundt om den samme sten || at saette sin hat efter vinden,at have en raev i rygsaekken ||  || at saette sejl i modvind ||  ||  ||  ||  || at saette sin hat efter vinden,3,0.375,3,0.375,0.666667,0.0,0.5,0.666667,0.5,0,0,0,
2026-09-19T21:14:01,Bert,idiom_serial_recall,fake_idioms,3,visual,phrases,8,3.0,0,at slaa soem i taagen || at gaa med vinden i lommen || at staa med begge ben i samme stoevle || at holde doeren med albuen || at saette sejl i modvind || at gaa med hovedet under armen || at have begge foedder paa samme trin || at saette stoevlerne i den forkerte groeft,at slaa soem i taagen || at have vinden i lommen || at saette sejl i modvind || at have hovedet under armen,2,0.25,1,0.125,0.333333,0.333333,0.0,0.0,-0.333333,0,0,0,
2026-09-19T21:15:05,Bert,idiom_serial_recall,fake_idioms,4,visual,phrases,8,3.0,0,at gaa med hovedet under armen || at traekke gardinet for tidligt || at traekke stigen op foer man er paa taget || at slaa soem i taagen || at have en raev i rygsaekken || at have for mange noegler i lommen || at saette stoevlerne i den forkerte groeft || at taende lampen i dagslys,at gaa med hovedet under armen ||  || at traekke stigen op foer man er paa taget ||  ||  ||  ||  || at taende lampen i dagslys,3,0.375,3,0.375,0.666667,0.0,0.5,0.666667,0.5,0,0,0,
2026-09-19T21:16:19,Bert,idiom_serial_recall,fake_idioms,5,visual,phrases,8,3.0,0,at gaa med skeen i den forkerte gryde || at staa med naesen i postkassen || at faa regn i stoevlerne || at have grus i maskineriet || at slaa hul i sin egen paraply || at haenge hatten paa den forkerte knage || at traekke gardinet for tidligt || at kaste braende paa den forkerte baad,at faa naesen i postkassen || at traekke gardinet for tideligt || at braende den forkerte baad,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,
2026-09-19T21:17:54,Bert,idiom_serial_recall,fake_idioms,6,visual,phrases,8,3.0,0,at gaa med gaflen i suppen || at staa med naesen i postkassen || at slaa knude paa sin egen hale || at have vinden under skjorten || at slaa soem i taagen || at saette stoevlerne i den forkerte groeft || at slaa hul i sin egen paraply || at gaa med skeen i den forkerte gryde,at staa med naesen i postkassen || at binde knude paa sin egen hale ||  ||  || at slaa soem i taagen,2,0.25,1,0.125,0.333333,0.333333,0.0,0.0,-0.333333,0,0,0,
2026-09-19T21:19:11,Bert,idiom_serial_recall,fake_idioms,7,visual,phrases,8,3.0,0,at have en sten under hatten || at saette sejl i modvind || at have en raev i rygsaekken || at taende lampen i dagslys || at kaste hatten foer festen || at faa regn i stoevlerne || at staa med naesen i postkassen || at loebe efter sin egen skygge, ||  || at have en raev i rygsaekken,1,0.125,1,0.125,0.333333,0.0,0.0,0.333333,0.0,0,0,0,
2026-09-19T21:20:07,Bert,idiom_serial_recall,fake_idioms,8,visual,phrases,8,3.0,0,at gaa med skeen i den forkerte gryde || at have maanen i baglommen || at have en raev i rygsaekken || at faa regn i stoevlerne || at slaa soem i taagen || at kaste hatten foer festen || at have en sten under hatten || at saette sin hat efter vinden,at gaa med skeen i den forkerte gryde ||  ||  ||  || at slaa soem i taagen || at have sin hat under armen ||  || at saette sin hat efter vinden,3,0.375,3,0.375,0.333333,0.333333,0.5,0.0,0.166667,0,0,0,
